1 [0.2024119315828201, 0.20125686589358574, 0.23054367646981633, 0.22257869738538447, 0.16555020399545886, 0.25676842094178415, 0.19388248353427964, 0.20679489862171654, 0.18918627278741845, 0.16001538453387834, 0.2699125463912593, 0.1761580308728149, 0.1669467350479027, 0.17627256992407156, 0.2359697413852926, 0.2102251562727854, 0.2267448990352644, 0.18743598476038223, 0.18204500457005648, 0.18777890613116457]
2 [0.19388248353427964, 0.20878908174451793, 0.18918627278741845, 0.16001538453387834, 0.2699125463912593, 0.1761580308728149, 0.1669467350479027, 0.17627256992407156, 0.2359697413852926, 0.2102251562727854, 0.2267448990352644, 0.18743598476038223, 0.18204500457005648, 0.18777890613116457, 0.1669467350479027, 0.16555020399545886, 0.15923776901589418, 0.16555411866880756, 0.14222735858947644, 0.18764993979392167]
3 [0.17396597232888458, 0.17627256992407156, 0.2359697413852926, 0.2102251562727854, 0.2267448990352644, 0.18743598476038223, 0.18204500457005648, 0.18777890613116457, 0.1669467350479027, 0.16555020399545886, 0.16087948463103233, 0.16555411866880756, 0.14222735858947644, 0.18764993979392167, 0.1548683330391129, 0.14545050338126272, 0.1370294973233339, 0.16977132146868767, 0.16555020399545886, 0.16004864335632346]
4 [0.18204500457005648, 0.17947647634785163, 0.1669467350479027, 0.16555020399545886, 0.16087948463103233, 0.16555411866880756, 0.14222735858947644, 0.18764993979392167, 0.1548683330391129, 0.14545050338126272, 0.1370294973233339, 0.16977132146868767, 0.16555020399545886, 0.16004864335632346, 0.15079289090535145, 0.13509578074483702, 0.14222735858947644, 0.1370294973233339, 0.14162544985271192, 0.1475539688311348]
5 [0.14222735858947644, 0.19012175818511348, 0.1548683330391129, 0.14545050338126272, 0.1370294973233339, 0.16977132146868767, 0.16555020399545886, 0.16004864335632346, 0.15079289090535145, 0.13509578074483702, 0.14222735858947644, 0.1370294973233339, 0.14162544985271192, 0.1475539688311348, 0.1370294973233339, 0.13509578074483702, 0.12815917984620334, 0.1434977200421614, 0.1370294973233339, 0.1370294973233339]
6 [0.16555020399545886, 0.16004864335632346, 0.15079289090535145, 0.13509578074483702, 0.14222735858947644, 0.1370294973233339, 0.14162544985271192, 0.1475539688311348, 0.1370294973233339, 0.13509578074483702, 0.12815917984620334, 0.1434977200421614, 0.1370294973233339, 0.1370294973233339, 0.13509578074483702, 0.12815917984620334, 0.12815917984620334, 0.13509578074483702, 0.13509578074483702, 0.13509578074483702]
7 [0.14162544985271192, 0.1475539688311348, 0.1370294973233339, 0.1458243054183262, 0.12815917984620334, 0.1434977200421614, 0.1370294973233339, 0.1370294973233339, 0.13509578074483702, 0.13340227156314027, 0.12815917984620334, 0.13509578074483702, 0.13509578074483702, 0.13509578074483702, 0.12815917984620334, 0.12815917984620334, 0.12815917984620334, 0.12815917984620334, 0.12815917984620334, 0.12815917984620334]
8 [0.1370294973233339, 0.1370294973233339, 0.13509578074483702, 0.162293615171809, 0.12815917984620334, 0.13509578074483702, 0.13509578074483702, 0.13509578074483702, 0.12815917984620334, 0.13544338343404158, 0.12815917984620334, 0.12815917984620334, 0.12815917984620334, 0.12815917984620334, 0.13457441738314, 0.12700944333167904, 0.1275657443931928, 0.1338994253034185, 0.12926647395742916, 0.12815917984620334]
9 [0.13509578074483702, 0.13509578074483702, 0.12815917984620334, 0.13725969012068023, 0.12815917984620334, 0.12815917984620334, 0.12815917984620334, 0.12815917984620334, 0.13457441738314, 0.12700944333167904, 0.1275657443931928, 0.1338994253034185, 0.12926647395742916, 0.12815917984620334, 0.12815917984620334, 0.12700944333167904, 0.12700944333167904, 0.1275657443931928, 0.1275657443931928, 0.12815917984620334]
10 [0.12815917984620334, 0.12815917984620334, 0.13457441738314, 0.12700944333167904, 0.1275657443931928, 0.1338994253034185, 0.12926647395742916, 0.12815917984620334, 0.12815917984620334, 0.14166306808402765, 0.12700944333167904, 0.12775158312572973, 0.1275657443931928, 0.12815917984620334, 0.12700944333167904, 0.12700944333167904, 0.12700944333167904, 0.12700944333167904, 0.12700944333167904, 0.12518420940068337]
